nlat_ie,nlong_ie
-12.80624,-74.93686
-12.73851,-74.90567
-12.78294,-74.91909
-12.78185,-74.98649
-12.78456,-74.99189
-12.75445,-74.92216000000001
-12.78553,-74.97445
-12.78758,-74.97074000000001
-12.78429,-74.96544
-12.78223,-74.98129
-12.80017,-74.99393000000001
-12.79299,-74.94405
-12.78154,-74.97111
-12.78626,-74.9769
-12.78436,-74.9666
-9.965820000000001,-76.06949
-12.8184,-74.94670000000001
-12.8988,-74.93420999999999
-12.80638,-74.92098
-12.7828,-74.9192
-12.78217,-75.03314
-12.7538,-74.9174
-12.77153,-75.00763999999999
-12.80684,-74.93558
-12.78389,-74.99254999999999
-12.78719,-74.9731
-12.7701,-74.9143
-12.8007,-74.92829999999999
-12.77605,-74.99599000000001
-12.78238,-74.94387
-12.78807,-74.97214
-12.80626,-74.93539
-12.7853,-74.98446
-12.78024,-74.98972999999999
-12.78586,-74.97772000000001
-12.78855,-74.9761
-12.78562,-74.98021
-12.78413,-74.96545999999999
-12.78937,-74.97581
-12.78804,-74.97474
-11.99769,-77.1082
-12.7838,-74.9787
-14.1959,-72.32850000000001
-12.78588,-74.97243
-12.78581,-74.97895
-12.77846,-74.99327
-12.77935,-74.97110000000001
-12.00476,-77.03409000000001
-12.78719,-74.9731
-12.78566,-74.97492
-12.78632,-74.97407
-6.00332,-78.15083
-12.78768,-74.97913
-12.78719,-74.9731
-12.78719,-74.9731
-12.78719,-74.9731
-12.78813,-74.97389
-6.10859,-79.40827
-12.67122,-75.20931
-12.66403,-75.32465000000001
-12.62487,-75.22313
-12.60268,-75.23051
-12.0735,-77.03476000000001
-11.94013,-76.99456000000001
-12.66348,-75.32053000000001
-15.85717,-70.01213
-12.70553,-75.20596
-12.66544,-75.32272
-12.6716,-75.20868
-12.62467,-75.22355
-12.75668,-75.30507
-12.69142,-75.24597
-12.70584,-75.20610000000001
-12.61176,-75.22114999999999
-12.65997,-75.35193
-12.6462,-75.21182
-12.60299,-75.22920000000001
-12.63627,-75.31197
-12.71392,-75.43308
-12.62289,-75.22298000000001
-15.26989,-72.33808000000001
-12.66339,-75.32382
-12.67143,-75.20989
-12.64449,-74.86046
-12.66993,-74.88495
-12.52182,-74.83002999999999
-12.63362,-74.90138
-12.6794,-74.8669
-12.61001,-74.9036
-12.5842,-74.7129
-12.63222,-74.89145000000001
-12.62991,-74.91081
-12.6421,-74.9218
-12.6878,-74.875
-12.67147,-74.8952
-6.84366,-78.4854
-12.68254,-74.89326
-12.59518,-74.71955
-11.82208,-77.13235
-12.51665,-74.81376
-12.66356,-74.86911000000001
-12.6622,-74.8339
-12.68862,-74.91177999999999
-12.72476,-74.82728
-12.6596,-74.899
-12.5673,-74.7396
-12.64272,-74.86142
-12.52211,-74.82964
-12.6137,-74.8715
-12.6685,-74.88512
-12.61247,-74.90115
-12.63139,-74.88973
-12.58126,-74.87647
-12.5693,-74.7373
-12.69834,-74.85954
-12.62979,-74.91083999999999
-12.5851,-74.7133
-12.66141,-74.83399
-12.6879,-74.8742
-12.57848,-74.88758
-12.6591,-74.89660000000001
-12.67941,-74.86685
-12.5897,-74.9023
-12.63327,-74.89971
-12.65259,-74.88624
-12.58862,-74.88924
-12.68836,-74.91218000000001
-12.68715,-74.84789000000001
-12.57895,-74.86633999999999
-12.54914,-74.87779999999999
-12.5673,-74.9104
-12.528,-74.81428
-12.56748,-74.77155
-12.6399,-74.821
-12.70274,-74.86304
-12.68852,-74.83351
-12.6476,-74.9182
-12.62592,-74.92704999999999
-12.49331,-74.77131
-12.66081,-74.73116
-12.66815,-74.81581
-12.57557,-74.91931
-12.63138,-74.93487
-12.51702,-74.81350999999999
-12.57959,-74.81452
-12.54293,-74.85258
-12.6017,-74.8231
-12.61212,-74.68875
-12.49071,-74.75508000000001
-12.72484,-74.82713
-12.64115,-74.92131999999999
-12.4979,-74.74679999999999
-12.70772,-74.8327
-12.59984,-74.76385000000001
-12.59555,-74.77047
-12.61357,-74.70936
-12.48148,-74.81292000000001
-12.6308,-74.8646
-12.6763,-74.8339
-12.56081,-74.72392000000001
-12.54624,-74.79886
-12.5753,-74.75172000000001
-12.58516,-74.72525
-12.5371,-74.90309999999999
-12.52011,-74.73045999999999
-12.67894,-74.85886000000001
-12.64727,-74.73583000000001
-12.66895,-74.84376
-12.68852,-74.86226000000001
-12.55466,-74.85527
-12.56007,-74.83243
-12.59124,-74.75323
-12.60243,-74.89406
-12.5313,-74.8104
-12.50085,-74.8318
-12.56024,-74.90075
-12.59284,-74.74478000000001
-12.52252,-74.80670000000001
-12.48197,-74.7581
-12.66351,-74.86888999999999
-12.5594,-74.71858
-12.63701,-74.86335
-12.66748,-74.88478000000001
-12.59871,-74.71462
-12.62971,-74.89713
-12.6408,-74.92189999999999
-12.61304,-74.90035
-12.68985,-74.87447
-12.70269,-74.83002999999999
-12.5784,-74.8871
-12.52241,-74.833
-13.52311,-71.98025
-12.58952,-74.90224000000001
-12.6593,-74.89919999999999
-12.50284,-74.74642
-12.6614,-74.8344
-12.51877,-75.00881
-12.51977,-75.00686
-12.51932,-75.00682999999999
-12.51977,-75.00686
-12.5086,-75.0844
-12.5391,-75.0438
-12.51077,-75.03738
-12.51872,-75.00413
-12.66088,-74.89747
-12.43331,-75.03946000000001
-12.49196,-75.04904999999999
-12.4484,-75.0582
-12.479,-75.0338
-12.43267,-75.03838
-12.49224,-75.05155999999999
-12.4754,-75.0254
-12.4574,-75.06010000000001
-12.49081,-75.09157999999999
-12.47521,-75.05231000000001
-12.48938,-75.06413999999999
-12.48302,-75.04785
-12.49849,-75.05218000000001
-12.4473,-75.0579
-12.4794,-75.0338
-12.43589,-75.03739
-12.49259,-75.05251
-13.03147,-74.94773000000001
-13.06804,-74.98192
-13.02969,-74.94667
-13.12433,-74.95256000000001
-12.98528,-74.91819
-13.04278,-74.98352
-13.09109,-74.94843
-13.0014,-74.8927
-12.98069,-74.91605
-13.02966,-74.94677
-13.03172,-74.94708
-12.972,-74.8764
-13.09115,-74.94847
-13.06925,-74.98148999999999
-13.09115,-74.94847
-12.40963,-75.17887
-12.42806,-75.1871
-12.41218,-75.17604
-12.42299,-75.16918
-12.428,-75.1867
-12.42413,-75.17843999999999
-12.41245,-75.1767
-6.76964,-79.83058
-12.4999,-74.99751000000001
-11.58088,-77.26867
-12.5033,-74.99157
-12.4894,-75.00892
-12.50064,-74.99718
-12.5036,-74.99054
-12.55966,-75.03651000000001
-12.55044,-75.08316000000001
-12.5632,-75.04796
-12.55395,-75.04298
-12.55009,-75.08405
-12.56198,-75.0368
-12.56333,-75.04849
-12.55315,-75.05266
-12.55968,-75.03608
-12.55044,-75.08109
-12.61902,-75.2089
-12.6053,-75.1798
-11.55901,-77.26708000000001
-12.5775,-75.1592
-12.62143,-75.21051
-12.60542,-75.17946999999999
-12.58023,-75.18461000000001
-12.55052,-75.19705999999999
-12.58993,-75.16357000000001
-12.553,-75.16840000000001
-12.61213,-75.17994
-12.5768,-75.15819999999999
-12.61744,-75.20863
-12.5983,-75.17524
-12.53457,-74.93409
-12.53413,-74.9363
-12.53402,-74.93832
-12.53424,-74.93353
-12.42091,-75.1521
-12.44902,-75.10595000000001
-12.42252,-75.15315
-12.478,-75.15251000000001
-12.4343,-75.14
-12.40954,-75.13693000000001
-12.43631,-75.14404
-12.44946,-75.10577000000001
-12.42051,-75.1134
-12.38028,-75.13464999999999
-12.43698,-75.12853
-12.43009,-75.12287999999999
-12.42088,-75.1523
-12.58395,-75.03773
-12.59458,-75.01873000000001
-12.57009,-75.03283999999999
-12.59553,-75.01864
-12.58605,-75.03579000000001
-12.71394,-75.17149999999999
-12.56927,-75.03339
-12.59678,-75.07171
-12.655,-75.0936
-12.59515,-75.01979
-12.65832,-74.98071
-12.63377,-74.99924
-12.66488,-74.95113000000001
-12.64438,-74.96575
-10.5066,-75.6887
-10.50475,-76.48045
-12.65767,-74.98054999999999
-12.63403,-74.99903
-12.67502,-74.96262
-12.64382,-74.96571
-12.6451,-74.9559
-12.69549,-75.01209
-12.66479,-74.95113000000001
-12.65091,-75.00439
-12.68983,-74.99420000000001
-12.66093,-75.00391
-12.68274,-74.97893999999999
-12.64358,-74.95461
-12.67655,-74.99015
-12.69807,-74.97595
-12.70803,-75.00809
-12.63351,-74.99845999999999
-12.64517,-74.95596
-12.65963,-74.97389
-12.40025,-75.08226999999999
-12.40045,-75.08392000000001
-12.3971,-75.1104
-12.43711,-75.07192000000001
-12.4121,-75.09269999999999
-12.40468,-75.08288
-12.47622,-75.18438
-12.57613,-75.24588
-12.51407,-75.22832
-10.4064,-76.5164
-12.56745,-75.21446
-12.49239,-75.23545
-10.37157,-76.76461
-12.47743,-75.18391
-12.55395,-75.21516
-12.57626,-75.24242
-12.514,-75.22864
-12.51049,-75.1948
-12.45422,-75.19611
-12.52281,-75.25583
-12.447,-75.1892
-12.49152,-75.23594
-12.54451,-75.19122
-12.5691,-75.21368
-12.57402,-75.23676
-12.49433,-75.20448
-12.46026,-75.2024
-12.47688,-75.18431
-12.51238,-75.23184000000001
-12.5758,-75.24447000000001
-12.7703,-74.85174000000001
-12.77778,-74.76388
-12.81494,-74.78731999999999
-12.70942,-74.90469
-12.8273,-74.7377
-10.5196,-76.34059999999999
-12.75675,-74.8676
-12.7492,-74.8248
-12.71408,-74.87833999999999
-12.7821,-74.74226
-12.73593,-74.82066
-12.90345,-74.83101000000001
-12.83147,-74.76138
-12.86503,-74.83750000000001
-12.76385,-74.87159
-12.76909,-74.85084999999999
-10.5309,-76.5988
-12.7482,-74.82470000000001
-12.71448,-74.88003
-12.864,-74.7471
-12.73653,-74.82128
-12.8317,-74.7597
-12.83414,-74.70689
-12.77894,-74.76366
-12.79804,-74.74281000000001
-12.73762,-74.8627
-12.86688,-74.83543
-12.8146,-74.7884
-12.76062,-74.80686
-12.79907,-74.70402
-12.7311,-74.7555
-12.90364,-74.83089
-12.75159,-74.85843
-12.76378,-74.87448999999999
-12.7856,-74.8618
-12.7202,-74.7456
-12.8267,-74.7375
-12.7843,-74.8807
-12.7825,-74.7433
-12.7371,-74.90349999999999
-5.65528,-79.44226999999999
-12.8067,-74.8443
-12.7201,-74.8689
-12.70849,-74.90703000000001
-12.81534,-74.83846
-12.78494,-74.83299
-12.84214,-74.80038999999999
-12.83561,-74.74504
-12.7528,-74.75198
-12.81277,-74.73124
-12.8163,-74.78879999999999
-12.76991,-74.85192000000001
-12.77814,-74.76425999999999
-12.7516,-74.8262
-12.8312,-74.76009999999999
-12.7205,-74.7462
-12.7989,-74.74200999999999
-12.84066,-74.71131
-12.73655,-74.82062999999999
-12.7136,-74.8814
-12.76983,-74.85114
-12.80101,-74.70381
-12.7377,-74.9038
-12.8432,-74.56959999999999
-12.8022,-74.53698
-12.8414,-74.5703
-12.8415,-74.56999999999999
-12.87826,-74.58047999999999
-12.8025,-74.53749999999999
-12.79528,-74.53984
-12.8228,-74.5592
-12.7902,-74.58499999999999
-5.11125,-79.66781
-12.8447,-74.59650000000001
-12.8015,-74.56480000000001
-12.7827,-74.57640000000001
-12.7975,-74.5509
-12.788,-74.6009
-12.8146,-74.5759
-12.7707,-74.54130000000001
-12.8391,-74.57089999999999
-12.7517,-74.53919999999999
-12.8174,-74.58540000000001
-12.8448,-74.57080000000001
-12.8031,-74.53700000000001
-12.83916,-74.57049000000001
-12.7811,-74.5759
-12.8379,-74.5715
-12.6228,-74.6895
-12.6901,-74.6219
-12.694,-74.6237
-12.7095,-74.6519
-12.67763,-74.65354000000001
-12.623,-74.68980000000001
-12.654,-74.66213
-12.6984,-74.6516
-12.60856,-74.68197000000001
-12.6901,-74.62179999999999
-12.61907,-74.68183000000001
-12.7098,-74.6489
-12.6307,-74.6961
-12.7895,-74.6811
-12.8123,-74.6387
-12.8144,-74.63630000000001
-12.8515,-74.6413
-12.8202,-74.6562
-12.7899,-74.68089999999999
-12.7871,-74.63120000000001
-12.82023,-74.69732999999999
-12.78426,-74.65495
-12.838,-74.6503
-12.7736,-74.6718
-12.8038,-74.6763
-12.8112,-74.6923
-12.7848,-74.6942
-12.8173,-74.63330000000001
-12.8218,-74.69710000000001
-12.7912,-74.6823
-12.9167,-74.4666
-12.8768,-74.48699999999999
-12.9179,-74.4644
-12.90297,-74.49379999999999
-12.8239,-74.4843
-12.8764,-74.4877
-12.848,-74.48050000000001
-12.85762,-74.46599999999999
-12.8838,-74.4697
-12.81682,-74.48728
-12.898,-74.4575
-12.8736,-74.4846
-12.90271,-74.46974
-12.8893,-74.3977
-12.8897,-74.39960000000001
-12.8403,-74.4132
-12.847,-74.41670000000001
-12.9055,-74.4171
-12.85013,-74.45102
-12.9072,-74.43340000000001
-12.8876,-74.398
-12.7305,-74.6644
-12.7736,-74.72
-12.7213,-74.6913
-12.7296,-74.6653
-12.7294,-74.7255
-12.7518,-74.69450000000001
-12.7742,-74.7199
-12.7214,-74.6909
-12.715,-74.7274
-12.7646,-74.74209999999999
-12.6697,-74.7109
-12.708,-74.67189999999999
-12.7076,-74.68559999999999
-12.7549,-74.6771
-12.7722,-74.69799999999999
-12.7413,-74.6781
-12.64549,-74.72299
-12.6885,-74.68000000000001
-12.7115,-74.6688
-12.7383,-74.6598
-12.7288,-74.66370000000001
-12.7157,-74.7281
-12.7761,-74.71956
-12.6704,-74.7107
-12.76506,-74.74276
-12.7504,-74.7246
-12.7242,-74.752
-12.7524,-74.6943
-12.85362,-74.52124000000001
-12.8508,-74.5382
-12.8732,-74.5334
-4.90036,-80.67289
-12.8987,-74.51309999999999
-12.8576,-74.4941
-12.8731,-74.5331
-12.8506,-74.538
-12.8468,-74.52630000000001
-12.8516,-74.5158
-12.8645,-74.5245
-12.8618,-74.5052
-12.8506,-74.5385
-12.8739,-74.5311
-12.761,-74.6512
-12.7451,-74.633
-12.7202,-74.5848
-12.7452,-74.6311
-12.7617,-74.6516
-12.7252,-74.64960000000001
-12.7162,-74.58320000000001
-12.7691,-74.6035
-12.726,-74.6007
-12.7443,-74.60550000000001
-12.7308,-74.62050000000001
-12.7444,-74.56440000000001
-12.7619,-74.56473
-12.7712,-74.63939999999999
-12.76338,-74.60277000000001
-12.7455,-74.6315
-12.7616,-74.6568
-12.7221,-74.5823
-12.98823,-74.72075
-12.99594,-74.72333999999999
-12.9486,-74.7162
-13.0237,-74.7936
-12.98303,-74.71798
-12.9998,-74.78700000000001
-13.1059,-74.66330000000001
-13.0724,-74.6395
-12.95232,-74.70636
-12.9797,-74.73309999999999
-12.9689,-74.7281
-13.0256,-74.7467
-13.1068,-74.663
-13.0064,-74.74469999999999
-13.00021,-74.72107
-12.9776,-74.7565
-13.0724,-74.6422
-12.99546,-74.72358
-13.0263,-74.7467
-12.95405,-74.70363999999999
-13.05467,-74.67952
-12.9704,-74.7353
-13.0244,-74.7937
-13.1053,-74.663
-13.0005,-74.71420000000001
-13.0494,-74.71120000000001
-12.99,-74.7148
-12.9806,-74.70699999999999
-13.0583,-74.82559999999999
-12.9799,-74.7336
-12.9908,-74.70829999999999
-13.0343,-74.70059999999999
-13,-74.78830000000001
-13.15411,-74.69234
-13.033,-74.73950000000001
-13.0521,-74.7577
-13.0362,-74.7298
-12.9879,-74.72042999999999
-12.9758,-74.8372
-13.086,-74.86579999999999
-13.0184,-74.7354
-13.1336,-74.6752
-12.9852,-74.72083000000001
-13.021,-74.72410000000001
-13.0055,-74.74460000000001
-12.9481,-74.7165
-13.0393,-74.7205
-12.9884,-74.7859
-13.0183,-74.7114
-13.2025,-74.67740000000001
-13.13306,-74.65345000000001
-13.1921,-74.6528
-13.02721,-74.75447
-13.0453,-74.8146
-13.0754,-74.8373
-13.0387,-74.78740000000001
-13.0207,-74.7848
-13.07533,-74.83880000000001
-13.0066,-74.7963
-13.0484,-74.7471
-12.98872,-74.72051
-12.9852,-74.72083000000001
-13.0266,-74.7949
-12.9781,-74.762
-13.0727,-74.6433
-12.99813,-74.72387999999999
-4.90514,-80.70027
-13.0499,-74.7839
-6.51722,-77.24485
-13.1444,-74.6203
-12.9737,-74.7662
-13.06947,-74.66292
-13.0253,-74.7426
-12.98305,-74.71854
-12.8569,-74.679
-12.8753,-74.6855
-12.913,-74.6915
-12.8689,-74.6841
-12.9185,-74.7346
-12.8394,-74.6747
-12.9278,-74.7294
-12.9244,-74.7097
-12.8559,-74.6806
-12.8752,-74.6855
-12.9068,-74.7171
-12.8836,-74.71299999999999
-12.8883,-74.6872
-12.8633,-74.7024
-12.8926,-74.7359
-12.8689,-74.67870000000001
-12.8538,-74.6961
-12.92953,-74.73182
-12.94305,-74.86893999999999
-12.8827,-74.6878
-12.9275,-74.73009999999999
-12.8538,-74.67400000000001
-12.9139,-74.6904
-12.8637,-74.70050000000001
-12.8884,-74.7133
-12.85252,-74.67870000000001
-12.8677,-74.623
-12.9059,-74.64230000000001
-12.8678,-74.62350000000001
-12.89472,-74.61324
-12.9544,-74.7457
-12.9087,-74.7801
-12.9263,-74.7705
-12.8883,-74.773
-12.9541,-74.7471
-12.924,-74.8038
-12.9284,-74.7701
-12.9713,-74.8496
-12.98,-74.822
-12.94821,-74.85332
-12.92759,-74.77001
-12.92759,-74.77001
-12.92759,-74.77001
-12.94194,-74.80395
-12.9721,-74.8502
-12.94305,-74.86893999999999
-12.9736,-74.3682
-12.98357,-74.38131
-12.9777,-74.4174
-12.9782,-74.3643
-13.01734,-74.40252
-13.0225,-74.3473
-13.0639,-74.2765
-12.9574,-74.4902
-12.94211,-74.5382
-13.0143,-74.48220000000001
-12.9524,-74.5616
-12.9777,-74.5813
-13.0034,-74.50920000000001
-12.9824,-74.4864
-12.9301,-74.4975
-12.9567,-74.48990000000001
-12.9529,-74.56180000000001
-12.9422,-74.539
-13.0139,-74.4778
-12.9921,-74.4747
-13.0036,-74.509
-12.9756,-74.5789
-12.9742,-74.5005
-12.9826,-74.48699999999999
-12.9846,-74.56189999999999
-12.9391,-74.51900000000001
-12.9763,-74.5318
-12.9515,-74.5193
-12.9337,-74.55759999999999
-12.9297,-74.5346
-12.92439,-74.54883
-13.002,-74.52200000000001
-12.9588,-74.5406
-12.9527,-74.5604
-12.9565,-74.4903
-13.0189,-74.59990000000001
-13.0719,-74.61320000000001
-12.9183,-74.6108
-12.9165,-74.6086
-12.96603,-74.62430999999999
-12.9338,-74.5866
-13.04228,-74.65375
-13.0747,-74.63079999999999
-13.001,-74.62407
-12.9209,-74.6086
-12.9435,-74.70059999999999
-12.942,-74.7022
-12.9426,-74.7017
-12.9334,-74.68980000000001
-13.0117,-74.44580000000001
-12.9934,-74.4293
-13.0116,-74.444
-13.0267,-74.40122
-12.9929,-74.4299
-13.02121,-74.4191
-13.03585,-74.46238
-13.03213,-74.42731999999999
-13.02608,-74.4474
-13.0154,-74.4426
-13.0644,-74.42019999999999
-13.078,-74.4123
-13.0651,-74.4207
-13.0658,-74.4336
-13.04831,-74.41387
-13.05984,-74.42269
-13.08399,-74.42191
-13.04956,-74.39881
-12.98352,-74.71759
-6.2169,-77.866
-13.1132,-74.4187
-13.09021,-74.47642999999999
-13.1124,-74.4183
-13.08955,-74.47642
-13.1339,-74.40691
-13.1359,-74.49767
-13.13474,-74.40971
-13.12322,-74.41961000000001
-13.14512,-74.404
-13.1117,-74.425
-13.0506,-74.48399999999999
-13.02761,-74.52658
-13.0739,-74.5057
-13.0429,-74.4853
-13.0408,-74.51430000000001
-13.0518,-74.48260000000001
-13.0566,-74.5158
-13.0724,-74.5038
-13.0277,-74.52630000000001
-13.0984,-74.4962
-13.0419,-74.51519999999999
-13.0447,-74.48779999999999
-13.1139,-74.5938
-13.136,-74.5236
-13.0196,-74.50579999999999
-13.0652,-74.50528
-13.0507,-74.48220000000001
-13.0394,-74.5138
-13.0821,-74.6065
-13.2237,-75.26730000000001
-13.3509,-75.33629999999999
-13.2769,-75.3176
-13.1849,-75.3497
-13.28416,-75.31882
-13.3675,-75.3389
-13.1744,-75.35169999999999
-13.28396,-75.31932999999999
-13.1713,-75.351
-13.1555,-75.3322
-13.35125,-75.33623
-13.22119,-75.26639
-13.1488,-75.34180000000001
-13.1898,-75.3579
-13.1316,-75.31399999999999
-13.36732,-75.33938999999999
-13.3081,-75.2582
-13.21717,-75.34533999999999
-13.27686,-75.31637000000001
-13.31415,-75.32344000000001
-13.38738,-75.31585
-13.1858,-75.3485
-13.283,-75.32062000000001
-13.285,-75.31870000000001
-13.3663,-75.33880000000001
-13.3511,-75.33580000000001
-13.2252,-75.2672
-13.1738,-75.35080000000001
-13.28334,-75.31914999999999
-13.2813,-75.31870000000001
-13.22119,-75.26639
-13.2839,-75.31829999999999
-13.28334,-75.31914999999999
-13.1363,-75.54470000000001
-13.1148,-75.5474
-13.1448,-75.5515
-13.1264,-75.54259999999999
-13.1513,-75.53100000000001
-13.1652,-75.5445
-13.153,-75.5391
-13.1259,-75.54300000000001
-13.086,-75.31131000000001
-13.11763,-75.31818
-13.145,-75.5517
-13.1142,-75.5466
-13.1776,-75.5659
-13.16446,-75.54487
-13.16143,-75.55450999999999
-13.1236,-75.3695
-13.2273,-75.6104
-13.1259,-75.5432
-13.1244,-75.542
-13.0135,-75.5445
-13.0307,-75.5605
-13.0193,-75.54640000000001
-13.0414,-75.5793
-12.9903,-75.50749999999999
-13.0339,-75.57380000000001
-12.9761,-75.5256
-13.0342,-75.5728
-12.9906,-75.50790000000001
-12.9757,-75.5266
-13.03698,-75.58404
-13.0267,-75.55656
-13.0134,-75.5444
-13.0412,-75.5793
-12.98991,-75.52115999999999
-13.02084,-75.54781
-13.0306,-75.5603
-12.97979,-75.47924999999999
-12.91087,-75.45928000000001
-13.0342,-75.57429999999999
-12.9904,-75.5076
-12.9771,-75.5266
-13.0345,-75.5697
-13.2928,-75.542
-13.3862,-75.56610000000001
-13.38246,-75.61547
-13.364,-75.5154
-13.2768,-75.5361
-13.2929,-75.5421
-13.29913,-75.55015
-13.30751,-75.53801
-13.33301,-75.52175
-13.2934,-75.542
-13.3674,-75.5162
-13.2752,-75.5346
-12.99544,-75.54089999999999
-13.0372,-75.6084
-12.9961,-75.5407
-13.0374,-75.6087
-12.9594,-75.5578
-13.0196,-75.5885
-12.8203,-75.5214
-13.0193,-75.5549
-13.0033,-75.55200000000001
-12.7949,-75.44970000000001
-12.99688,-75.54104
-13.0368,-75.6105
-13.0377,-75.60939999999999
-13.2763,-75.3725
-13.2763,-75.3728
-13.2649,-75.36960000000001
-13.3337,-75.38720000000001
-13.2779,-75.36239999999999
-13.3055,-75.3887
-13.2864,-75.3741
-13.27455,-75.37347
-13.2439,-75.529
-13.2439,-75.3783
-13.237,-75.5342
-13.2274,-75.5211
-9.11557,-78.50821000000001
-13.2193,-75.5343
-13.232,-75.3785
-13.21404,-75.51401
-13.2284,-75.5202
-13.2431,-75.5292
-13.2364,-75.5346
-13.2138,-75.5802
-13.32721,-75.66215
-13.17072,-75.36471
-13.36272,-75.73455
-13.2648,-75.5457
-13.2189,-75.5351
-13.2285,-75.52209999999999
-13.21925,-75.53448
-13.0951,-75.6768
-13.0946,-75.6765
-13.0132,-75.54000000000001
-13.1211,-75.68559999999999
-13.13139,-75.66564
-13.0943,-75.678
-13.2656,-75.3827
-13.3116,-75.41070000000001
-13.3527,-75.4624
-13.3545,-75.48999999999999
-13.2659,-75.38249999999999
-13.35305,-75.46244
-13.3113,-75.4104
-13.3222,-75.45677999999999
-13.3542,-75.4903
-13.34045,-75.47275
-13.3723,-75.46469999999999
-13.3917,-75.4747
-13.2926,-75.4023
-13.35809,-75.45618
-13.31047,-75.40992
-13.266,-75.3831
-13.35125,-75.33623
-13.20209,-75.63412
-13.2736,-75.62990000000001
-13.2739,-75.6296
-13.2016,-75.6348
-9.06779,-78.58786000000001
-13.22915,-75.64739
-13.2174,-75.62309999999999
-13.2528,-75.64400000000001
-13.25067,-75.61909
-13.33851,-75.69237
-13.2027,-75.63500000000001
-13.21922,-75.10168
-8.992599999999999,-78.61427
-13.16134,-75.07169
-13.07291,-75.13897
-13.03446,-75.09175999999999
-12.95099,-75.09713000000001
-13.0772,-75.2449
-13.1987,-75.205
-13.0728,-75.14023
-13.19314,-75.15055
-13.0753,-75.6463
-13.0997,-75.6631
-13.076,-75.6485
-13.1406,-75.6224
-13.16898,-75.64283
-13.09041,-75.64036
-13.09953,-75.66327
-13.16735,-75.6155
-13.0764,-75.6477
-13.0772,-75.64790000000001
-13.3869,-75.36239999999999
-13.155,-75.3334
-13.3819,-75.4333
-9.07268,-78.57353000000001
-13.3868,-75.4348
-13.4025,-75.40470000000001
-13.3828,-75.432
-13.4059,-75.363
-13.3867,-75.3626
-13.3684,-75.4246
-13.45433,-75.40537
-13.4399,-75.4686
-13.48906,-75.47451
-13.41916,-75.43472
-13.36891,-75.44443
-13.32309,-75.41506
-13.4355,-75.3775
-13.38211,-75.43162
-13.4012,-75.4058
-13.3872,-75.3623
-13.3808,-75.4332
-13.3814,-75.4337
-12.7385,-74.38760000000001
-12.7186,-74.3964
-12.7055,-74.3875
-12.7275,-74.41200000000001
-12.7415,-74.3857
-12.73855,-74.38596
-12.7047,-74.3884
-12.6953,-74.42959999999999
-12.7021,-74.3764
-12.7183,-74.3969
-12.7272,-74.411
-12.6727,-74.3768
-12.74849,-74.37603
-12.7591,-74.40819999999999
-12.6859,-74.4015
-9.07138,-78.59161
-12.66967,-74.39791
-12.6986,-74.3665
-12.6795,-74.3524
-12.738,-74.3901
-12.7401,-74.3869
-12.73926,-74.38755999999999
-12.73926,-74.38755999999999
-12.6964,-74.5338
-12.6807,-74.5882
-12.5734,-74.66
-12.56526,-74.6771
-12.59337,-74.6566
-12.69213,-74.55289
-12.65393,-74.59453000000001
-12.68131,-74.58734
-12.5725,-74.661
-12.61065,-74.6314
-12.64265,-74.56556999999999
-12.69622,-74.53335
-12.71465,-74.55081
-12.62837,-74.63073
-12.55422,-74.63316
-12.63362,-74.53509
-12.61029,-74.55564
-12.5566,-74.6939
-12.6406,-74.5699
-12.63833,-74.52697000000001
-12.69794,-74.56922
-12.65131,-74.61279999999999
-12.6781,-74.538
-12.6248,-74.56910000000001
-12.68685,-74.52236000000001
-12.67412,-74.56165
-12.66457,-74.52224
-12.65325,-74.53422999999999
-12.74135,-74.53846
-12.69943,-74.52576000000001
-12.56526,-74.6771
-12.7145,-74.551
-12.5753,-74.65430000000001
-12.6844,-74.5869
-12.6431,-74.56529999999999
-12.61065,-74.6314
-12.59337,-74.6566
-12.5189,-74.5461
-12.5109,-74.592
-12.48961,-74.62224000000001
-12.48197,-74.61304
-12.5193,-74.5765
-12.5187,-74.5466
-12.51213,-74.58237
-12.42218,-74.59058
-12.39292,-74.56386999999999
-12.51159,-74.59139999999999
-12.4612,-74.5245
-12.51876,-74.54817
-12.5141,-74.59139999999999
-12.7288,-74.4815
-12.6971,-74.4954
-12.7226,-74.4871
-12.7228,-74.4864
-12.7279,-74.4815
-12.71818,-74.50897999999999
-12.74374,-74.4854
-12.75459,-74.50371
-12.7466,-74.50534
-12.71798,-74.47972
-12.69466,-74.49630999999999
-12.6752,-74.49339999999999
-12.5927,-74.64391999999999
-12.726,-74.4614
-12.7307,-74.483
-12.6945,-74.49639999999999
-12.7859,-74.3595
-12.78993,-74.36127
-12.7416,-74.4427
-12.7116,-74.43940000000001
-12.7412,-74.43980000000001
-12.7554,-74.45932999999999
-12.7137,-74.4405
-12.6678,-74.45529999999999
-12.7273,-74.4521
-12.76295,-74.44852
-12.77046,-74.43924
-12.74,-74.46129999999999
-12.7448,-74.4389
-12.64143,-74.43966
-12.784,-74.46259999999999
-12.6758,-74.4439
-12.6537,-74.45529999999999
-12.7413,-74.4439
-12.7131,-74.4414
-12.55361,-74.532
-12.5253,-74.559
-12.6029,-74.5021
-12.5399,-74.5458
-12.566,-74.53879999999999
-9.120620000000001,-78.49867999999999
