47.2348501,8.4258380
47.3214014,7.7936947
47.6853570,8.6294367
47.5848274,7.6499111
47.4901324,7.5105407
46.5196535,6.6322734
47.1914437,8.3956737
47.2022847,7.9669609
47.6853570,8.6294367
47.1659772,8.3944487
